,Unnamed: 0,Unnamed: 0.1,Oración 1,Oración 2,Similitud
673,17.0,17.0,el término kebab hace referencia a carne que es asada o cocida en rollos de carne prensada en un hornillo vertical y puede ser servido sobre platos.,la carne pensada en una especie de horno vertical que puede ser servida sobre platos es denominada kebab.,0.8637423515319824
674,18.0,18.0,"la fuente de calor actúa como si fuera una parrilla o barbacoa, la carne se va asando paulatinamente para que el calor penetre igual por todos lados.","el calor lo cocina como si fuera una parrilla o barbacoa, la carne se cocina lentamente para que se caliente homogéneamente.",0.864484429359436
675,19.0,19.0,la carne se corta a lo largo con un cuchillo de gran longitud y se sirve acompañado con pan de pita o envuelto en una tortilla.,la carne es cortada a lo largo con un cuchillo de gran tamaño y es servido con pan de pita o sino envuelto en una tortilla.,0.8686095476150513
676,20.0,20.0,"el shish significa ""seis"" en persa y es bastante reconocido en estados unidos; suele servirse con arroz y otras guarniciones.","shish significa seis en persa, se sirve con arroz y otros tipos de guarniciones y es muy conocido en estados unidos",0.8722230195999146
677,21.0,21.0,"el otro tipo de kebab consiste en un tronco, el cual es elaborado con alternaciones de carne picada y marinada en forma de bollitos y láminas de carne.","la siguiente especie kebab consiste en un tronco, que a diferencia del anterior se desprende en láminas de carne de distintos animales, la cual es marinada y el resultado se asemeja a un bollo.",0.8729026913642883
678,22.0,22.0,"en esta variedad, se ponen seis bloques de carne en una varilla, de ahí el nombre. es común servirlo en un plato.",el nombre de esta variedad se debe a que se colocan seis bloques de carne en una varilla. comúnmente se sirve en un plato.,0.8769232034683228
679,23.0,23.0,"en los palillos de madera, los pedacitos de carne son más pequeños. este plato se come acompañado del pan plano turco ""pide"".","en el caso de usar pinchos de madera, los cubitos de carne deberán ser de menor tamaño. al servir, se acompañan de pan “pide”, un pan plano turco.",0.8782536387443542
680,24.0,24.0,"la fuente de calor actúa como si fuera una parrilla o barbacoa, la carne se va asando paulatinamente para que el calor penetre igual por todos lados.","el calor del horno va penetrando lentamente la carne, cual parrilla, y cocina todos lados por igual.",0.879640519618988
681,25.0,25.0,"se denomina döner y significa ""que da vueltas"", lo que hace referencia a la forma de cocinar una mezcla de carne sazonada con forma de cono.","se llama döner y se traduce como “que da vueltas”, que se refiere a cómo se cocina una combinación de carne sazonada con forma de cono.",0.8808388710021973
682,26.0,26.0,actualmente se consume a diario en todos los hogares iraníes.,hoy en día se consume todos los días en todos los hogares iraníes.,0.8873187899589539
683,27.0,27.0,"el shish significa ""seis"" en persa y es bastante reconocido en estados unidos; suele servirse con arroz y otras guarniciones.",existe un platillo llamado shish cuyo significado es “seis” en persa el cual es muy aceptado en estados unidos; con frecuencia se sirve con arroz y otras guarniciones.,0.8893163204193115
684,28.0,28.0,actualmente se consume a diario en todos los hogares iraníes.,actualmente se come todos los días en cada uno de los hogares iraníes.,0.8894422054290771
685,29.0,29.0,"consiste en un palito de metal o madera con pequeños bloques de varios tipos de carne o pescado (especialmente pez espada) con o sin vegetales, que es asado en una parrilla.","para elaborarlo, se insertan varios cubitos de carne o pescado, en especial pez espada, en pinchos de metal o de madera, y pueden ser intercalados con vegetales, posteriormente se asan en una parrilla.",0.8904175162315369
686,30.0,30.0,el término kebab hace referencia a carne que es asada o cocida en rollos de carne prensada en un hornillo vertical y puede ser servido sobre platos.,la palabra kebab se usa para referirse a carne cocinada en rollos prensados en un hornillo vertical y poder ser presentada en platos.,0.8910648822784424
687,31.0,31.0,el término kebab hace referencia a carne que es asada o cocida en rollos de carne prensada en un hornillo vertical y puede ser servido sobre platos.,"el término kebab se refiere a rollos de carne prensados en un asador vertical, que son cocidos y pueden ser servidos sobre platos.",0.8931870460510254
688,32.0,32.0,"el otro tipo de kebab consiste en un tronco, el cual es elaborado con alternaciones de carne picada y marinada en forma de bollitos y láminas de carne.","la otra variante de kebab se compone de un tronco, el cual se crea alternando bollos de carne picada y marinada con láminas de carne.",0.8954766392707825
689,33.0,33.0,"en esta variedad, se ponen seis bloques de carne en una varilla, de ahí el nombre. es común servirlo en un plato.","lo que caracteriza a este tipo particular es el número de bloques de carne que se ponen en el pincho, en este caso, seis. lo más común es recibirlo servido en un plato.",0.8963371515274048
690,34.0,34.0,"el alimento original va generalmente condimentado con una mezcla de numerosas especias que incluyen en su composición básica comino, orégano, cilantro, canela, entre otras.","por lo general la comida original se condimenta con una mezcla de muchas especias; la composición básica de esta mezcla tiene, entre otras cosas, comino, orégano, canela, cilantro.",0.8989630937576294
691,35.0,35.0,el sistema no difiere mucho de esa imagen que todos tenemos de los banquetes medievales en los que se asaba un cerdo en un gran palo sobre una hoguera.,el procedimiento no es muy diferente a la idea que nos formamos de los banquetes de la época medieval en la que ponían un lechón atravesado por un palo encima de una hoguera.,0.9022942185401917
692,36.0,36.0,"consiste en un palito de metal o madera con pequeños bloques de varios tipos de carne o pescado (especialmente pez espada) con o sin vegetales, que es asado en una parrilla.","consiste en un pincho de metal o de madera en el que se acomodan bloques pequeños de diferentes tipos de pescado (usualmente pez espada) y carnes, puede llevar o no vegetales y se asa a la parrilla.",0.903179407119751
693,37.0,37.0,"la fuente de calor actúa como si fuera una parrilla o barbacoa, la carne se va asando paulatinamente para que el calor penetre igual por todos lados.","se calienta como si fuera una parrilla o barbacoa, la carne asa lentamente para que el calor se adentre igual en todas direcciones.",0.9040054678916932
694,38.0,38.0,"no hay que confundir este pincho con la especia de albondiguilla cárnea llamada keppe, ya que este suele basarse en carnes crudas picadas o molidas.","este platillo en pincho no debe confundirse con el keppe, que es una albondiguilla cárnea, pues éste suele hacerse con base en carne cruda picada o molida.",0.904494047164917
695,39.0,39.0,"se denomina döner y significa ""que da vueltas"", lo que hace referencia a la forma de cocinar una mezcla de carne sazonada con forma de cono.","su nombre, döner, o “que da vueltas” hace referencia a la cocción del tronco de carne en forma de cono.",0.9048148989677428
696,40.0,40.0,"el otro tipo de kebab consiste en un tronco, el cual es elaborado con alternaciones de carne picada y marinada en forma de bollitos y láminas de carne.",la otra variedad de kebab es un tronco que se elabora alternando carne picada y marinada en forma de bollos pequeños y carne en láminas.,0.9059771299362184
697,41.0,41.0,"la fuente de calor actúa como si fuera una parrilla o barbacoa, la carne se va asando paulatinamente para que el calor penetre igual por todos lados.","la lumbre crea una especie de parrilla o también conocida como barbacoa. mientras, la carne se va preparando parte por parte y de esta forma lograr un cocido homogéneo.",0.9071263670921326
698,42.0,42.0,"después de esa época en la que solo reyes podían permitirse comer un kebab, los habitantes de irán empezaron a comerlo el día del año nuevo persa.","antiguamente solo los reyes podían permitirse comer un kebab, pero los iraníes empezaron a servirlo en las celebraciones del año nuevo persa.",0.9075493216514589
699,43.0,43.0,"en los palillos de madera, los pedacitos de carne son más pequeños. este plato se come acompañado del pan plano turco ""pide"".",cuando se usan palillos de madera los pedazos de carne son más pequeños. este plato se come con pan plano turco llamado “pide”.,0.909109354019165
700,44.0,44.0,"el otro tipo de kebab consiste en un tronco, el cual es elaborado con alternaciones de carne picada y marinada en forma de bollitos y láminas de carne.","la otra variación del kebab se sirve en un tronco, el cual se hace con variaciones de carne marinada en forma de bollitos y láminas de carne.",0.9140192866325378
701,45.0,45.0,"el shish significa ""seis"" en persa y es bastante reconocido en estados unidos; suele servirse con arroz y otras guarniciones.","el shish (del persa “seis”), se sirve con arroz y otras guarniciones y es muy popular en estados unidos.",0.9172962307929992
702,46.0,46.0,"se denomina döner y significa ""que da vueltas"", lo que hace referencia a la forma de cocinar una mezcla de carne sazonada con forma de cono.","se le llama döner y significa ""que da vueltas"",  y se refiere a la forma de cocinar una combinación de carne sazonada que se asemeja a un cono.",0.9177246689796448
703,47.0,47.0,"la carne tradicional de este platillo es el cordero, pero depende de los gustos locales y prohibiciones religiosas, en la actualidad se prepara con carne de cordero, cabra, pollo, cerdo o pescado.","originalmente la carne para preparar este platillo es el cordero, sin embargo, se puede adaptar a los gustos personales y a las prohibiciones religiosas, así que ahora puede ser preparado, además de con cordero, con carne de cabra, cerdo, pescado o pollo.",0.919788420200348
704,48.0,48.0,todo se coloca en una vara de metal en una hornilla especial para este tipo de comida.,"los ingredientes se ponen en un pincho de metal y pasa por una hornilla especial, sello de este tipo de comida.",0.9246380925178528
705,49.0,49.0,"el alimento original va generalmente condimentado con una mezcla de numerosas especias que incluyen en su composición básica comino, orégano, cilantro, canela, entre otras.","el platillo original se condimenta con una gran variedad de especias, entre ellas destacan el comino, orégano, cilantro, y canela.",0.9252324104309082
706,50.0,50.0,"en esta variedad, se ponen seis bloques de carne en una varilla, de ahí el nombre. es común servirlo en un plato.",el nombre proviene de la cantidad de cubitos de carne que se ensartan en el pincho. comúnmente se sirve en un plato.,0.9255796670913696
707,51.0,51.0,"el shish significa ""seis"" en persa y es bastante reconocido en estados unidos; suele servirse con arroz y otras guarniciones.",el shish en persa significa “seis” y es muy reconocido en estados unidos; usualmente se sirve con arroz y otras guarniciones.,0.9259052872657776
708,52.0,52.0,"no hay que confundir este pincho con la especia de albondiguilla cárnea llamada keppe, ya que este suele basarse en carnes crudas picadas o molidas.","no se debe confundir este pincho con la especia de albondiguilla de carne llamada kepí, pues este comúnmente se basa en carnes sin cocinar molidas o picadas.",0.9265287518501282
709,53.0,53.0,"la fuente de calor actúa como si fuera una parrilla o barbacoa, la carne se va asando paulatinamente para que el calor penetre igual por todos lados.",la carne (barbacoa) se asa poco a poco para que el calor ingrese de la misma forma por todos lados; la fuente de calor actúa como si fuera una parrilla.,0.9284232258796692
710,54.0,54.0,"no hay que confundir este pincho con la especia de albondiguilla cárnea llamada keppe, ya que este suele basarse en carnes crudas picadas o molidas.","no se debe confundir este pincho con la albondiguilla de carne de nombre keppe, este suele prepararse con carnes crudas picadas o molidas.",0.9307220578193665
711,55.0,55.0,"su nombre proviene de los persas, los cuales empleaban este alimento para dar de comer a sus reyes y significa ""carne a la parrilla"".","los persas le pusieron este nombre, los cuales usaban este alimento para dar de comer a sus reyes y cuyo significado es “carne a la parrilla”.",0.931316375732422
712,56.0,56.0,todo se coloca en una vara de metal en una hornilla especial para este tipo de comida.,"se cocina en un horno especial para este platillo, todo ensartado en una vara de metal.",0.9314104318618774
713,57.0,57.0,"en esta variedad, se ponen seis bloques de carne en una varilla, de ahí el nombre. es común servirlo en un plato.","esta variante utiliza seis cubos de carne en un pincho, de ahí su nombre. y se emplata.",0.9318434596061708
714,58.0,58.0,"en irán, hay muchas variaciones del mismo platillo, y una de las últimas tendencias es cocinarlo también con pescado o pavo.","en irán se han dado muchas formas de hacer este platillo, utilizar pescado o pavo para prepararlo es una de las últimas tendencias.",0.9318891167640686
715,59.0,59.0,"su nombre proviene de los persas, los cuales empleaban este alimento para dar de comer a sus reyes y significa ""carne a la parrilla"".","los persas le dieron su nombre, ellos usaban este alimento para dar de comer a sus monarcas y significa “carne a la parrilla”.",0.9337084889411926
716,60.0,60.0,"el shish significa ""seis"" en persa y es bastante reconocido en estados unidos; suele servirse con arroz y otras guarniciones.","un platillo que es bastante reconocido en estados unidos es el shish significa ""seis"" en persa, éste suele servirse con arroz y otras guarniciones.",0.9349451661109924
717,61.0,61.0,"su nombre proviene de los persas, los cuales empleaban este alimento para dar de comer a sus reyes y significa ""carne a la parrilla"".","su nombre, que significa “carne a la parrilla”, proviene de los persas, quienes servían este platillo a sus reyes.",0.9352202415466307
718,62.0,62.0,"en el medio oriente, hay una amplia variedad de comidas en pinchos y que han sido adoptadas por otras partes de europa.",en medio oriente existe una gran cantidad de diferentes comidas servidas en palillos de madera que se han adoptado en otros países europeos.,0.9362053871154784
719,63.0,63.0,"su nombre proviene de los persas, los cuales empleaban este alimento para dar de comer a sus reyes y significa ""carne a la parrilla"".","el alimento, cuyo nombre proviene de los persas, que significa “carne a la parrilla”, se empleaba para dar de comer a sus reyes.",0.9365114569664
720,64.0,64.0,"la fuente de calor actúa como si fuera una parrilla o barbacoa, la carne se va asando paulatinamente para que el calor penetre igual por todos lados.",la fuente de calor funciona como si fuera una parrilla. la carne se debe hacer poco a poco para que el calor llegue bien a todos lados.,0.93710857629776
721,65.0,65.0,la carne se corta a lo largo con un cuchillo de gran longitud y se sirve acompañado con pan de pita o envuelto en una tortilla.,la carne es cortada a lo largo por un cuchillo muy largo y se sirve con pan de pita o envuelto en una tortilla.,0.93757963180542
722,66.0,66.0,"se denomina döner y significa ""que da vueltas"", lo que hace referencia a la forma de cocinar una mezcla de carne sazonada con forma de cono.","a esta variante se le nombra döner, lo cual quiere decir ""que da vueltas"". ésto hace referencia a la forma particular en que se cocina la mezcla de carne sazonada que termina en una especie de forma cónica.",0.9377257227897644
723,67.0,67.0,"en esta variedad, se ponen seis bloques de carne en una varilla, de ahí el nombre. es común servirlo en un plato.",el nombre de esta variedad viene de que se ponen seis bloques de carne en una varilla. por lo general se sirve en un plato.,0.9379951357841492
724,68.0,68.0,"en los palillos de madera, los pedacitos de carne son más pequeños. este plato se come acompañado del pan plano turco ""pide"".","en los pinchos de madera pequeños, los pedazos de carne son de menor dimensión. este plato se come con “pide”, es decir, pan plano turco.",0.9387080073356628
725,69.0,69.0,"se denomina döner y significa ""que da vueltas"", lo que hace referencia a la forma de cocinar una mezcla de carne sazonada con forma de cono.","el nombre es döner, que significa “que da vueltas” y se refiere a la forma en la que se cocina una mezcla de carne sazonada puesta en forma de cono.",0.9413349628448486
726,70.0,70.0,"el alimento original va generalmente condimentado con una mezcla de numerosas especias que incluyen en su composición básica comino, orégano, cilantro, canela, entre otras.","originalmente este alimento se condimenta con una mezcla de muchas especias las cuales incluyen en su composición básica el comino, orégano, cilantro, canela, entre otras.",0.9416985511779784
727,71.0,71.0,la carne se corta a lo largo con un cuchillo de gran longitud y se sirve acompañado con pan de pita o envuelto en una tortilla.,se debe cortar la carne a lo largo con un cuchillo muy largo y servirse envuelto en una tortilla o on pan de pita,0.9418010115623474
728,72.0,72.0,"en irán, hay muchas variaciones del mismo platillo, y una de las últimas tendencias es cocinarlo también con pescado o pavo.","existen muchas formas de preparar el mismo platillo en irán, y una de las últimas maneras que se emplean más comúnmente es servirlo también con pescado o pavo.",0.9422447681427002
729,73.0,73.0,existen dos tipos de kebab y sus diferencias se originan de acuerdo al país en el que se cocine.,hay dos tipos de kebab y existen diferencias dependiendo del país en el que se cocine.,0.9422550797462464
730,74.0,74.0,el término kebab hace referencia a carne que es asada o cocida en rollos de carne prensada en un hornillo vertical y puede ser servido sobre platos.,el término kebab hace relación a rollos de carne que se asa o cocida en prensa de un hornillo vertical y puede ser servido sobre platos.,0.942505657672882
731,75.0,75.0,"la carne tradicional de este platillo es el cordero, pero depende de los gustos locales y prohibiciones religiosas, en la actualidad se prepara con carne de cordero, cabra, pollo, cerdo o pescado.","tradicionalmente este platillo se prepara con carne de cordero, pero puede variar dependiendo de los gustos locales y de sus prohibiciones religiosas. actualmente se puede preparar con carne de cordero, cabra, pollo, cerdo o pescado.",0.9434226155281068
732,76.0,76.0,existen dos tipos de kebab y sus diferencias se originan de acuerdo al país en el que se cocine.,"existen dos formas de kebab, por lo que sus variaciones se originan dependiendo al país en el que se prepare.",0.9443891644477844
733,77.0,77.0,"el otro tipo de kebab consiste en un tronco, el cual es elaborado con alternaciones de carne picada y marinada en forma de bollitos y láminas de carne.","la otra variación de kebab radica en un tronco, el cual se prepara con sucesiones de carne picada y marinada en forma de pequeños bollos y láminas de carne.",0.9450433850288392
734,78.0,78.0,todo se coloca en una vara de metal en una hornilla especial para este tipo de comida.,todo se coloca en un palo metálico en una estufa con características especiales para este tipo de comida.,0.9455143809318542
735,79.0,79.0,"en el medio oriente, hay una amplia variedad de comidas en pinchos y que han sido adoptadas por otras partes de europa.","en el medio oriente, existe una gran variedad de comidas que se comen con pinchos, incluso otras partes de europa han adoptado estas comidas.",0.9461496472358704
736,80.0,80.0,la carne se corta a lo largo con un cuchillo de gran longitud y se sirve acompañado con pan de pita o envuelto en una tortilla.,la carne se corta a lo largo con un cuchillo muy largo y se sirve en una tortilla o pan.,0.9461652636528016
737,81.0,81.0,existen dos tipos de kebab y sus diferencias se originan de acuerdo al país en el que se cocine.,"dependiendo del país en el que se cocine, podemos identificar dos tipos de kebab.",0.9477843046188354
738,82.0,82.0,actualmente se consume a diario en todos los hogares iraníes.,en la actualidad se consume a diario en todos los hogares iraníes.,0.9480145573616028
739,83.0,83.0,"el alimento original va generalmente condimentado con una mezcla de numerosas especias que incluyen en su composición básica comino, orégano, cilantro, canela, entre otras.","originalmente el alimento va condimentado con una mezcla de muchas especias que van desde comino, orégano, cilantro, canela, entre otras varias especias.",0.9484354853630066
740,84.0,84.0,"después de esa época en la que solo reyes podían permitirse comer un kebab, los habitantes de irán empezaron a comerlo el día del año nuevo persa.","hubo una época en la que sólo los reyes tenían la posibilidad de comer kebab, pero después de eso, los habitantes de irán empezaron a consumirlo en el año nuevo persa.",0.9494640231132508
741,85.0,85.0,existen dos tipos de kebab y sus diferencias se originan de acuerdo al país en el que se cocine.,hay dos variaciones de kebab y sus diferencias tienen como origen el país en el que se cocine.,0.9508893489837646
742,86.0,86.0,"en irán, hay muchas variaciones del mismo platillo, y una de las últimas tendencias es cocinarlo también con pescado o pavo.",existen muchas variaciones de este platillo en irán pero últimamente es común cocinarlo incluso con pescado y pavo.,0.9512420892715454
743,87.0,87.0,el sistema no difiere mucho de esa imagen que todos tenemos de los banquetes medievales en los que se asaba un cerdo en un gran palo sobre una hoguera.,el sistema es muy similar a la imagen que tenemos de los antiguos banquetes en los que se empalaba un cerdo sobre una hoguera.,0.9515004754066468
744,88.0,88.0,todo se coloca en una vara de metal en una hornilla especial para este tipo de comida.,en una hornilla especial se coloca un pincho de metal para este tipo de platillo.,0.9516003727912904
745,89.0,89.0,la carne se corta a lo largo con un cuchillo de gran longitud y se sirve acompañado con pan de pita o envuelto en una tortilla.,"con ayuda de un cuchillo largo, la carne se corta y se sirve acompañada de pan pita o de tortillas.",0.9522507190704346
746,90.0,90.0,"en el medio oriente, hay una amplia variedad de comidas en pinchos y que han sido adoptadas por otras partes de europa.",en algunas partes de europa han sido adoptadas una extensa variedad de platillos en pinchos originarios de oriente medio.,0.9526460766792296
747,91.0,91.0,existen dos tipos de kebab y sus diferencias se originan de acuerdo al país en el que se cocine.,hay dos clases de kebab y se distinguen de acuerdo al país de origen en donde se prepare.,0.9526847004890442
748,92.0,92.0,la carne se corta a lo largo con un cuchillo de gran longitud y se sirve acompañado con pan de pita o envuelto en una tortilla.,"una vez cocida, la carne se corta con un cuchillo gigantesco que se acompaña usualmente de un pan pita o en su defecto de una tortilla.",0.954493522644043
749,93.0,93.0,"en los palillos de madera, los pedacitos de carne son más pequeños. este plato se come acompañado del pan plano turco ""pide"".","en los pinchos de madera, los trozos de carne son más reducidos. este plato se come junto al pan plano turco “pide”.",0.9545528888702391
750,94.0,94.0,"en los palillos de madera, los pedacitos de carne son más pequeños. este plato se come acompañado del pan plano turco ""pide"".","los pequeños pedazos de carne son más diminutos en los palillos de madera. este plato se consume acompañado de “pide”, un pan plano turco.",0.9551889896392822
751,95.0,95.0,"consiste en un palito de metal o madera con pequeños bloques de varios tipos de carne o pescado (especialmente pez espada) con o sin vegetales, que es asado en una parrilla.",consta de un palito de metal o madera y está dividido en pequeños bloques de diferentes tipos de carne o pescado (principalmente pez espada) que se asa a la parrilla y puede ser acompañado con o sin vegetales.,0.9557096362113952
752,96.0,96.0,"en los palillos de madera, los pedacitos de carne son más pequeños. este plato se come acompañado del pan plano turco ""pide"".","los pedazos de carne son más pequeños en los palitos de madera. el plato se acompaña con “pide”, pan plano turco.",0.9576440453529358
753,97.0,97.0,"la carne tradicional de este platillo es el cordero, pero depende de los gustos locales y prohibiciones religiosas, en la actualidad se prepara con carne de cordero, cabra, pollo, cerdo o pescado.","tradicionalmente, este platillo utilizaba carne de cordero, pero hoy en día también se utiliza la carne de cabra, pollo, cerdo o pescado, dependiendo de los gustos locales y las restricciones por religión",0.9588991403579712
754,98.0,98.0,"consiste en un palito de metal o madera con pequeños bloques de varios tipos de carne o pescado (especialmente pez espada) con o sin vegetales, que es asado en una parrilla.",este utensilio nombrado en numerosas ocasiones básicamente es un palito de metal o madera con pequeños pedazos de una gran variedad de carne o pescado (especialmente pez espada) puede ir acompañado de vegetales asados en una parrilla.,0.9605979323387146
755,99.0,99.0,"en esta variedad, se ponen seis bloques de carne en una varilla, de ahí el nombre. es común servirlo en un plato.","en esta variedad, 6 bloques de carne son puestos en una varilla, de ahí el nombre. es típico servirlo en un plato.",0.9619648456573486
756,100.0,100.0,"la carne tradicional de este platillo es el cordero, pero depende de los gustos locales y prohibiciones religiosas, en la actualidad se prepara con carne de cordero, cabra, pollo, cerdo o pescado.","este platillo en la actualidad se prepara con carne de cordero, cabra, pollo, cerdo o pescado, aunque tradicionalmente se prepara con cordero, dependiendo de los gustos locales y prohibiciones religiosas.",0.9643674492836
757,101.0,101.0,"en el medio oriente, hay una amplia variedad de comidas en pinchos y que han sido adoptadas por otras partes de europa.","hay una amplia variedad de platillos en pinchos y que han sido apropiadas por distintas regiones de europa y provienen del suroeste de asia,",0.9654902815818788
758,102.0,102.0,"después de esa época en la que solo reyes podían permitirse comer un kebab, los habitantes de irán empezaron a comerlo el día del año nuevo persa.",posterior a esa época en la que únicamente reyes podían permitirse degustar un kebab. la población de irán comenzaron a comerlo el día del año nuevo persa.,0.9663957953453064
759,103.0,103.0,el sistema no difiere mucho de esa imagen que todos tenemos de los banquetes medievales en los que se asaba un cerdo en un gran palo sobre una hoguera.,el sistema es muy parecido a la imagen que todos tenemos sobre los banquetes medievales en los que se asaba un cerdo en un gran palo sobre una hoguera.,0.9669877886772156
760,104.0,104.0,existen dos tipos de kebab y sus diferencias se originan de acuerdo al país en el que se cocine.,se conocen dos variantes comunes de kebab y sus matices se dan dependiendo del país en el que se prepare.,0.9670443534851074
761,105.0,105.0,el sistema no difiere mucho de esa imagen que todos tenemos de los banquetes medievales en los que se asaba un cerdo en un gran palo sobre una hoguera.,el sistema no cambia mucho de esa imagen que todos poseemos de los banquetes medievales en los que sobre una hoguera un cerdo era asado.,0.967205047607422
762,106.0,106.0,"después de esa época en la que solo reyes podían permitirse comer un kebab, los habitantes de irán empezaron a comerlo el día del año nuevo persa.",los habitantes de irán comen kebab el día del año nuevo persa. comenzaron a hacerlo después de la época en la que solo los reyes podían permitirse comerlo.,0.9683511257171632
763,107.0,107.0,todo se coloca en una vara de metal en una hornilla especial para este tipo de comida.,todo se pone en una vara metálica sobre una hornilla hecha especialmente para este tipo de comida.,0.9690575003623962
764,108.0,108.0,"después de esa época en la que solo reyes podían permitirse comer un kebab, los habitantes de irán empezaron a comerlo el día del año nuevo persa.",con el paso del tiempo los habitantes de irán empezaron a deleitarse el día de año nuevo persa permitiéndose comer un kebab y se dejó de lado la tradición en la que sólo los reyes podían hacerlo.,0.9707981944084167
765,109.0,109.0,"no hay que confundir este pincho con la especia de albondiguilla cárnea llamada keppe, ya que este suele basarse en carnes crudas picadas o molidas.","la especia de albondiguilla dispone de carnes crudas picadas o molidas ya que este se denomina keppe, no hay que confundir este pincho con carne.",0.970799684524536
766,110.0,110.0,"consiste en un palito de metal o madera con pequeños bloques de varios tipos de carne o pescado (especialmente pez espada) con o sin vegetales, que es asado en una parrilla.","está formado de un pincho de metal o madera con pequeños cubos de numerosos tipos de carne o pescado, en especial el pez espada, con o sin vegetales, que es asado en una parrilla.",0.9710065126419068
767,111.0,111.0,"la carne tradicional de este platillo es el cordero, pero depende de los gustos locales y prohibiciones religiosas, en la actualidad se prepara con carne de cordero, cabra, pollo, cerdo o pescado.","la carne de este platillo es el cordero, pero ahora se prepara con carne de pescado, cabra, pollo, cordero, o cerdo, lo que depende de los gustos del lugar y de las prohibiciones religiosas.",0.9728299975395204
768,112.0,112.0,"no hay que confundir este pincho con la especia de albondiguilla cárnea llamada keppe, ya que este suele basarse en carnes crudas picadas o molidas.","algunos reconocen este pincho con la especia de la albondiguilla cárnea llamada keppe, pero no es así, ya que este suele basarse en carnes crudas picadas o molidas.",0.9728643298149108
769,113.0,113.0,"el otro tipo de kebab consiste en un tronco, el cual es elaborado con alternaciones de carne picada y marinada en forma de bollitos y láminas de carne.","la otra variación de kebab consiste en un tronco, el cual es hecho con alternaciones de carne marinada y picada en forma de bollitos y láminas de carne.",0.9730489253997804
770,114.0,114.0,"después de esa época en la que solo reyes podían permitirse comer un kebab, los habitantes de irán empezaron a comerlo el día del año nuevo persa.","posteriormente a la época en la que solo los monarcas podían comer un kebab, los pobladores de irán comenzaron a consumirlo el día del año nuevo persa.",0.9734955430030824
771,115.0,115.0,"la carne tradicional de este platillo es el cordero, pero depende de los gustos locales y prohibiciones religiosas, en la actualidad se prepara con carne de cordero, cabra, pollo, cerdo o pescado.","el cordero es la carne tradicional de este platillo, aunque es común encontrarse con variantes que dependen del gusto e incluso las prohibiciones religiosas. en la actualidad se prepara con carne de cordero, cabra, pollo, cerdo o pescado.",0.9735459089279176
772,116.0,116.0,"consiste en un palito de metal o madera con pequeños bloques de varios tipos de carne o pescado (especialmente pez espada) con o sin vegetales, que es asado en una parrilla.",es asado en una parrilla y consiste en una vara de metal o de madera con pequeñas secciones de varios tipos de o pescado (especialmente pez espada) con o sin vegetales.,0.9747641086578368
773,117.0,117.0,"después de esa época en la que solo reyes podían permitirse comer un kebab, los habitantes de irán empezaron a comerlo el día del año nuevo persa.","los habitantes de irán, empezaron a comer kebab el día del año nuevo persa, después de que en esa época en la que solo los reyes podían permitirse comer.",0.9750004410743712
774,118.0,118.0,"se denomina döner y significa ""que da vueltas"", lo que hace referencia a la forma de cocinar una mezcla de carne sazonada con forma de cono.","se llama döner y significa “que da vueltas”, lo que hace referencia a la manera de cocinar una mezcla de carne sazonada con forma de cono.",0.975580632686615
775,119.0,119.0,"la carne tradicional de este platillo es el cordero, pero depende de los gustos locales y prohibiciones religiosas, en la actualidad se prepara con carne de cordero, cabra, pollo, cerdo o pescado.","tradicionalmente el cordero es la carne de este platillo, pero depende de las prohibiciones religiosas y de las preferencias de los lugareños, actualmente se cocina con carne de pescado, cerdo, pollo, cabra o cordero.",0.9764093160629272
776,120.0,120.0,"en los palillos de madera, los pedacitos de carne son más pequeños. este plato se come acompañado del pan plano turco ""pide"".","este platillo pan plano turco ""pide"", se come acompañado con los pedacitos de carne que son más pequeños en los palillos de madera.",0.9774157404899596
777,121.0,121.0,"el alimento original va generalmente condimentado con una mezcla de numerosas especias que incluyen en su composición básica comino, orégano, cilantro, canela, entre otras.","el alimento original regularmente va condimentado con comino, orégano, cilantro, canela, entre otras mezclas, unas numerosas especias que incluyen en su composición fundamental.",0.9780675172805786
778,122.0,122.0,"en el medio oriente, hay una amplia variedad de comidas en pinchos y que han sido adoptadas por otras partes de europa.","en medio oriente, existe una gran diversidad de comidas en pinchos y que han sido adoptadas por países del continente europeo.",0.9785812497138976
779,123.0,123.0,"el alimento original va generalmente condimentado con una mezcla de numerosas especias que incluyen en su composición básica comino, orégano, cilantro, canela, entre otras.","originalmente el platillo va la mayoría de las veces condimentado con una numerosa combinación de especias que incluyen en su composición básica comino, orégano, cilantro, canela, entre otras.",0.979132115840912
780,124.0,124.0,"en esta variedad, se ponen seis bloques de carne en una varilla, de ahí el nombre. es común servirlo en un plato.","es común servir en un plato, pues se ponen seis bloques de carne en un palillo, de ahí el nombre en esta variedad.",0.979589819908142
781,125.0,125.0,"en irán, hay muchas variaciones del mismo platillo, y una de las últimas tendencias es cocinarlo también con pescado o pavo.","en irán, hay un platillo con muchas variaciones del mismo, y una de las últimas preferencias es cocinarlo también con pescado o pavo.",0.9815419912338256
782,126.0,126.0,"en el medio oriente, hay una amplia variedad de comidas en pinchos y que han sido adoptadas por otras partes de europa.","existen una gran variedad de comidas en pinchos en el medio oriente, y estas han sido adoptadas en otras regiones de europa.",0.9817723631858826
